REPUBLICAN,DEM,year,state,state_po,county_name,county_fips,candidatevotes
59546,39131,2012,SOUTH CAROLINA,SC,YORK,45091,100210
2538,3036,2004,VIRGINIA,VA,MARTINSVILLE,51690,5603
320057,402227,2016,NEVADA,NV,CLARK,32003,767156
2137,1005,2004,MISSOURI,MO,ATCHISON,29005,3156
600094,964650,2020,CALIFORNIA,CA,SAN DIEGO,6073,1602143
13851,3768,2020,OKLAHOMA,OK,PITTSBURG,40121,17924
1001,2312,2016,MISSISSIPPI,MS,QUITMAN,28119,3365
7958,7762,2016,NEW YORK,NY,ESSEX,36031,17218
8347,4471,2004,TEXAS,TX,JASPER,48241,12873
5122,2679,2016,KENTUCKY,KY,MARION,21155,8111
44766,59573,2004,PENNSYLVANIA,PA,LACKAWANNA,42069,105819
1076,1026,2004,MINNESOTA,MN,TRAVERSE,27155,2141
12166,2301,2012,GEORGIA,GA,HABERSHAM,13137,14641
2699,2783,2000,ALABAMA,AL,CONECUH,1035,5551
2775,615,2020,TENNESSEE,TN,PERRY,47135,3428
6447,4033,2004,TENNESSEE,TN,CLAIBORNE,47025,10538
14688,5238,2008,ARKANSAS,AR,CRAWFORD,5033,20532
1834,2544,2012,GEORGIA,GA,TERRELL,13273,4398
3917,5486,2008,ARKANSAS,AR,ST. FRANCIS,5123,9505
12014,3511,2012,NEVADA,NV,ELKO,32007,15986
538,361,2016,NORTH DAKOTA,ND,STEELE,38091,999
668,112,2012,TEXAS,TX,IRION,48235,788
14843,8945,2008,CALIFORNIA,CA,TEHAMA,6103,24436
9698,6794,2004,MINNESOTA,MN,MORRISON,27097,16758
1296,374,2000,OKLAHOMA,OK,HARPER,40059,1683
897,245,2008,KANSAS,KS,CLARK,20025,1159
10692,4579,2016,MICHIGAN,MI,HURON,26063,15917
2818,2115,2016,MISSISSIPPI,MS,MONTGOMERY,28097,4996
1584,438,2020,TEXAS,TX,FLOYD,48153,2039
11709,9695,2008,NEW YORK,NY,FULTON,36035,21805
2923,2510,2004,TENNESSEE,TN,CANNON,47015,5467
7045,6860,2000,WEST VIRGINIA,WV,JEFFERSON,54037,14378
2521,1045,2008,GEORGIA,GA,MONTGOMERY,13209,3590
4145,2524,2004,TENNESSEE,TN,UNION,47173,6710
3136,1223,2012,WYOMING,WY,PLATTE,56031,4531
10040,6037,2000,OKLAHOMA,OK,GRADY,40051,16276
2981,1886,2008,MISSOURI,MO,ST. CLAIR,29185,4988
43320,16470,2000,TEXAS,TX,SMITH,48423,60624
2885,841,2000,IDAHO,ID,CLEARWATER,16035,3896
29492,33168,2020,ILLINOIS,IL,KENDALL,17093,63974
12059,4608,2008,TEXAS,TX,BURNET,48053,16893
9737,3880,2020,OHIO,OH,HOCKING,39073,13824
1816,408,2004,KANSAS,KS,GRAY,20069,2245
3099,1972,2012,IOWA,IA,HUMBOLDT,19091,5158
10742,9389,2000,MARYLAND,MD,WORCESTER,24047,20753
678,70,2016,MONTANA,MT,CARTER,30011,786
10046,2770,2016,VIRGINIA,VA,WYTHE,51197,13343
5657,3053,2004,MISSOURI,MO,MORGAN,29141,8771
16622,9752,2008,INDIANA,IN,BOONE,18011,26647
52292,322220,2008,CALIFORNIA,CA,SAN FRANCISCO,6075,382865
9722,4224,2004,COLORADO,CO,DELTA,8029,14159
8594,4653,2000,WASHINGTON,WA,FRANKLIN,53021,13612
1073,295,2000,SOUTH DAKOTA,SD,MCPHERSON,46089,1417
4020,5430,2020,VIRGINIA,VA,HOPEWELL CITY,51670,9628
11075,5333,2012,WYOMING,WY,FREMONT,56013,16939
5622,1877,2016,ILLINOIS,IL,CLARK,17023,7928
17367,245800,2008,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,11001,265853
744,743,2008,VIRGINIA,VA,NORTON,51720,1512
1078,247,2016,TEXAS,TX,KNOX,48275,1367
19648,16057,2016,OHIO,OH,ERIE,39043,37578
11434,9314,2000,NEW YORK,NY,FULTON,36035,21671
109322,169030,2008,PENNSYLVANIA,PA,DELAWARE,42045,281082
4816,1407,2000,NEBRASKA,NE,YORK,31185,6460
10337,10100,2008,NEW YORK,NY,CHENANGO,36017,20847
66874,78283,2012,PENNSYLVANIA,PA,LEHIGH,42077,147002
15789,12783,2008,MINNESOTA,MN,CHISAGO,27025,29305
4447,1184,2004,WYOMING,WY,CONVERSE,56009,5725
4757,1410,2008,KENTUCKY,KY,ROCKCASTLE,21203,6274
9552,5249,2008,MISSOURI,MO,PULASKI,29169,15000
84723,25728,2012,LOUISIANA,LA,ST. TAMMANY,22103,112902
2824,1256,2020,NORTH DAKOTA,ND,MOUNTRAIL,38061,4165
3121,1233,2008,KANSAS,KS,CLOUD,20029,4451
3992,3294,2000,IOWA,IA,CLAY,19041,7578
1980,1969,2000,ALASKA,AK,DISTRICT 16,2016,4685
28896,15256,2004,TENNESSEE,TN,WILSON,47189,44403
16665,18361,2012,NORTH CAROLINA,NC,CHATHAM,37037,35434
10859,4703,2004,INDIANA,IN,NOBLE,18113,15679
964,198,2020,SOUTH DAKOTA,SD,FAULK,46049,1182
10822,5216,2004,KENTUCKY,KY,BARREN,21009,16140
27203,19831,2008,MISSISSIPPI,MS,MADISON,28089,47177
9637,2320,2016,TEXAS,TX,AUSTIN,48015,12274
7561,5108,2008,FLORIDA,FL,OKEECHOBEE,12093,12786
6134,9556,2016,GEORGIA,GA,LIBERTY,13179,16143
2574,461,2016,KANSAS,KS,RUSSELL,20167,3193
11471,5693,2008,VIRGINIA,VA,BOTETOURT,51023,17406
5375,3960,2004,MISSISSIPPI,MS,WINSTON,28159,9382
2415,2430,2000,NORTH CAROLINA,NC,CHOWAN,37041,4890
6551,4090,2000,OREGON,OR,CURRY,41015,11513
16574,13272,2012,MISSISSIPPI,MS,FORREST,28035,30236
13980,13948,2012,NORTH CAROLINA,NC,LENOIR,37107,28086
3242,1491,2004,KENTUCKY,KY,TODD,21219,4754
3112,1460,2000,TEXAS,TX,CLAY,48077,4637
1588,1223,2008,MONTANA,MT,PONDERA,30073,2885
43900,61551,2012,MAINE,ME,YORK,23031,108057
173821,130575,2020,FLORIDA,FL,VOLUSIA,12127,307439
629,549,2000,SOUTH DAKOTA,SD,CORSON,46031,1243
20170,11387,2000,TEXAS,TX,HAYS,48209,34317
3019,1460,2012,MISSOURI,MO,ST. CLAIR,29185,4626
15097,9261,2016,GEORGIA,GA,BULLOCH,13031,25316
6436,5052,2004,TEXAS,TX,CALDWELL,48055,11587
2900,2703,2008,VIRGINIA,VA,LUNENBURG,51111,5650
119291,131476,2000,NEW JERSEY,NJ,MONMOUTH,34025,262141
2805,1217,2020,GEORGIA,GA,PULASKI,13235,4059
4486,3734,2000,IOWA,IA,HARDIN,19083,8435
19710,14747,2008,CALIFORNIA,CA,KINGS,6031,35108
104883,509841,2004,NEW YORK,NY,NEW YORK,36061,641747
670,269,2012,MONTANA,MT,MEAGHER,30059,972
7066,5579,2000,MICHIGAN,MI,MASON,26105,13016
369,121,2000,MONTANA,MT,WIBAUX,30109,518
42533,16583,2016,GEORGIA,GA,COWETA,13077,61745
80002,170245,2020,NEW JERSEY,NJ,UNION,34039,252991
5288,2857,2016,PENNSYLVANIA,PA,MONTOUR,42093,8556
3570,7241,2016,VERMONT,VT,LAMOILLE,50015,12762
5457,2649,2012,MISSOURI,MO,ANDREW,29003,8306
1417,936,2004,VIRGINIA,VA,BUENA VISTA,51530,2389
2729,1032,2020,ARKANSAS,AR,LINCOLN,5079,3875
27603,17802,2008,SOUTH DAKOTA,SD,PENNINGTON,46103,45787
4519,1359,2016,WEST VIRGINIA,WV,WETZEL,54103,6265
10655,18465,2008,ARKANSAS,AR,JEFFERSON,5069,29689
54877,9249,2020,LOUISIANA,LA,LIVINGSTON,22063,65230
8602,1832,2016,TENNESSEE,TN,CLAIBORNE,47025,10740
29391,14520,2020,WASHINGTON,WA,LEWIS,53041,45309
6649,1407,2004,GEORGIA,GA,DAWSON,13085,8113
12154,8405,2008,NEVADA,NV,LYON,32019,21103
26210,8255,2016,KENTUCKY,KY,BULLITT,21029,36069
5890,6964,2016,TEXAS,TX,VAL VERDE,48465,13617
10583,1624,2020,ALABAMA,AL,CHEROKEE,1019,12301
15880,4837,2016,TENNESSEE,TN,ROANE,47145,21669
20895,8381,2020,VIRGINIA,VA,FRANKLIN,51067,29704
11610,12765,2020,KANSAS,KS,RILEY,20161,25171
5067,2090,2016,IOWA,IA,MILLS,19129,7698
2172,1961,2000,MISSOURI,MO,HICKORY,29085,4238
4680,1234,2004,GEORGIA,GA,PIERCE,13229,5923
75975,94464,2016,NORTH CAROLINA,NC,FORSYTH,37067,178312
2031,903,2020,MONTANA,MT,PONDERA,30073,2995
1088,1054,2008,SOUTH DAKOTA,SD,DEUEL,46039,2178
14586,2721,2020,ALABAMA,AL,COVINGTON,1039,17430
9538,2470,2016,WEST VIRGINIA,WV,PRESTON,54077,12659
6272,3953,2012,TENNESSEE,TN,MARION,47115,10409
6226,2879,2020,GEORGIA,GA,ELBERT,13105,9171
3671,865,2016,MISSOURI,MO,OREGON,29149,4668
12919,3469,2016,TEXAS,TX,CHEROKEE,48073,16790
1388,1068,2000,OKLAHOMA,OK,COTTON,40033,2482
8320,2553,2016,KENTUCKY,KY,TAYLOR,21217,11306
7580,6856,2012,MICHIGAN,MI,MASON,26105,14604
3703,1270,2016,IOWA,IA,SAC,19161,5212
2820,5399,2012,WISCONSIN,WI,ASHLAND,55003,8372
2286,1209,2008,GEORGIA,GA,CANDLER,13043,3518
4568,1014,2016,FLORIDA,FL,UNION,12125,5694
21591,16803,2020,MICHIGAN,MI,VAN BUREN,26159,39066
1178,289,2004,MONTANA,MT,FALLON,30025,1491
11076,3760,2012,VIRGINIA,VA,WISE,51195,15018
1744,1030,2004,NORTH DAKOTA,ND,MCHENRY,38049,2820
31408,17200,2016,VIRGINIA,VA,ROANOKE,51161,51489
3133,964,2020,INDIANA,IN,SWITZERLAND,18155,4154
6527,3115,2000,OKLAHOMA,OK,CUSTER,40039,9743
4269,2279,2012,ARKANSAS,AR,CROSS,5037,6681
19110,19164,2008,MISSOURI,MO,BUCHANAN,29021,39040
6041,4235,2008,VIRGINIA,VA,PAGE,51139,10389
4311,3622,2004,ARKANSAS,AR,JOHNSON,5071,8044
7818,9080,2004,ILLINOIS,IL,FULTON,17057,17035
1439,506,2012,TEXAS,TX,LYNN,48305,1959
15043,7977,2016,OKLAHOMA,OK,MUSKOGEE,40101,24216
18811,5500,2020,TENNESSEE,TN,HAMBLEN,47063,24631
18934,36788,2020,KANSAS,KS,WYANDOTTE,20209,56785
679,326,2000,OREGON,OR,SHERMAN,41055,1062
7152,3724,2004,KENTUCKY,KY,MEADE,21163,10951
45419,22433,2008,NORTH CAROLINA,NC,DAVIDSON,37057,68581
3251,2651,2004,OHIO,OH,VINTON,39163,5930
3140,2638,2008,MISSOURI,MO,LINN,29115,5931
11785,8238,2004,TENNESSEE,TN,COFFEE,47031,20154
7506,2132,2012,ALABAMA,AL,CHEROKEE,1019,9779
2903,2374,2004,MISSOURI,MO,MISSISSIPPI,29133,5298
5569,4235,2016,LOUISIANA,LA,EAST FELICIANA,22037,10042
57476,45304,2016,MISSOURI,MO,CLAY,29047,110176
1607,599,2000,OKLAHOMA,OK,DEWEY,40043,2220
3038,3014,2000,FLORIDA,FL,MADISON,12079,6162
24047,90805,2012,CALIFORNIA,CA,SANTA CRUZ,6087,120095
15423,14899,2000,NEW MEXICO,NM,SANDOVAL,35043,31755
5788,4839,2008,INDIANA,IN,RANDOLPH,18135,10808
15619,10549,2004,TENNESSEE,TN,PUTNAM,47141,26407
6919,1264,2012,FLORIDA,FL,HOLMES,12059,8274
130669,88481,2012,PENNSYLVANIA,PA,LANCASTER,42071,222436
2235,721,2020,SOUTH DAKOTA,SD,BON HOMME,46009,3001
4700,1065,2008,IDAHO,ID,FREMONT,16043,5880
17306,18521,2016,WISCONSIN,WI,PORTAGE,55097,38496
257078,380765,2008,NEVADA,NV,CLARK,32003,651172
23460,22850,2016,IOWA,IA,DUBUQUE,19061,49721
135114,194068,2004,MASSACHUSETTS,MA,ESSEX,25009,333233
411,47,2020,TEXAS,TX,KENT,48263,462
15966,9781,2004,MISSISSIPPI,MS,FORREST,28035,25936
6650,11610,2004,WASHINGTON,WA,JEFFERSON,53031,18616
8311,4034,2008,GEORGIA,GA,WARE,13299,12416
4345,1821,2008,FLORIDA,FL,CALHOUN,12013,6244
348,140,2012,TEXAS,TX,FOARD,48155,495
11131,1627,2008,IDAHO,ID,MADISON,16065,13057
4802,988,2020,TENNESSEE,TN,GRUNDY,47061,5855
2676,2705,2000,TENNESSEE,TN,CROCKETT,47033,5440
5924,8529,2020,VERMONT,VT,CALEDONIA,50005,15158
16021,6309,2016,PENNSYLVANIA,PA,VENANGO,42121,23348
50013,29236,2020,GEORGIA,GA,COLUMBIA,13073,80579
6463,8478,2012,VIRGINIA,VA,MANASSAS,51683,15200
1407,3824,2016,ALABAMA,AL,PERRY,1105,5278
20875,8553,2004,TEXAS,TX,VICTORIA,48469,29602
1466,1495,2000,COLORADO,CO,HUERFANO,8055,3174
54923,182592,2004,MASSACHUSETTS,MA,SUFFOLK,25025,240645
31434,16438,2008,LOUISIANA,LA,TANGIPAHOA,22105,48602
1222,322,2020,TEXAS,TX,SUTTON,48435,1557
1661,297,2016,KANSAS,KS,SMITH,20183,2042
3696,1118,2008,LOUISIANA,LA,CALDWELL,22021,4893
1273,353,2000,NEW MEXICO,NM,CATRON,35003,1711
13738,6686,2020,IDAHO,ID,NEZ PERCE,16069,20967
20306,7489,2020,OHIO,OH,LAWRENCE,39087,28127
22526,29243,2004,ARIZONA,AZ,COCONINO,4005,52267
14799,10719,2000,NEW HAMPSHIRE,NH,BELKNAP,33001,26795
2840,2493,2000,IOWA,IA,GUTHRIE,19077,5469
23483,15555,2000,ARKANSAS,AR,SEBASTIAN,5131,40159
2786,4105,2008,MISSISSIPPI,MS,TALLAHATCHIE,28135,6923
7265,6579,2016,SOUTH CAROLINA,SC,CHESTER,45023,14192
36265,35875,2016,COLORADO,CO,PUEBLO,8101,78646
8081,2727,2020,ALASKA,AK,DISTRICT 10,2010,11205
330,31,2016,TEXAS,TX,BORDEN,48033,365
28651,10786,2000,INDIANA,IN,HENDRICKS,18063,40221
14237,4966,2020,INDIANA,IN,DEKALB,18033,19628
4333,4732,2004,MISSISSIPPI,MS,CLAY,28025,9111
410,110,2016,IDAHO,ID,CAMAS,16025,590
15700,2630,2016,TEXAS,TX,WOOD,48499,18727
7950,2211,2012,TEXAS,TX,PANOLA,48365,10230
1698,595,2020,NEW MEXICO,NM,CATRON,35003,2326
3378,3171,2000,KANSAS,KS,ATCHISON,20005,6900
3390,2248,2016,LOUISIANA,LA,WEST FELICIANA,22125,5799
45872,40040,2020,MINNESOTA,MN,SCOTT,27139,87965
136741,200675,2008,MASSACHUSETTS,MA,NORFOLK,25021,344916
42687,29848,2012,SOUTH CAROLINA,SC,BEAUFORT,45013,73297
9224,6465,2008,PENNSYLVANIA,PA,MCKEAN,42083,15947
129682,125015,2008,MARYLAND,MD,ANNE ARUNDEL,24003,259619
20912,17352,2008,VIRGINIA,VA,JAMES CITY,51095,38603
4876,4575,2016,MARYLAND,MD,KENT,24029,10021
29853,15434,2000,NORTH CAROLINA,NC,IREDELL,37097,45586
4301,5405,2012,GEORGIA,GA,BURKE,13033,9779
8776,1731,2020,LOUISIANA,LA,SABINE,22085,10596
27675,20493,2020,MICHIGAN,MI,MIDLAND,26111,49088
28289,33170,2004,WISCONSIN,WI,LA CROSSE,55063,62136
366,214,2000,NEW MEXICO,NM,HARDING,35021,593
22837,21177,2008,WISCONSIN,WI,ST. CROIX,55109,44821
148467,186430,2012,WASHINGTON,WA,PIERCE,53053,342910
2686,3255,2016,VIRGINIA,VA,NORTHAMPTON,51131,6172
8545,2686,2020,OKLAHOMA,OK,OTTAWA,40115,11438
4366,1664,2012,FLORIDA,FL,CALHOUN,12013,6152
3678,2913,2004,ARKANSAS,AR,YELL,5149,6659
2372,362,2020,TENNESSEE,TN,HANCOCK,47067,2744
3262,2952,2004,ARKANSAS,AR,DREW,5043,6249
2407,963,2016,IOWA,IA,FREMONT,19071,3595
4559,3239,2020,CALIFORNIA,CA,COLUSA,6011,7961
32480,27182,2012,VIRGINIA,VA,STAFFORD,51179,60583
209094,386100,2004,CALIFORNIA,CA,SANTA CLARA,6085,602614
7466,2650,2020,INDIANA,IN,STARKE,18149,10290
120036,109708,2004,PENNSYLVANIA,PA,CHESTER,42029,230823
3881,3048,2000,KENTUCKY,KY,BOURBON,21017,7102
11399,7677,2000,MICHIGAN,MI,NEWAYGO,26123,19557
56761,27939,2012,MARYLAND,MD,CARROLL,24013,87536
4235,9486,2012,ARIZONA,AZ,SANTA CRUZ,4023,13894
4851,3526,2016,FLORIDA,FL,MADISON,12079,8505
2531,552,2016,IOWA,IA,OSCEOLA,19143,3213
706,460,2000,GEORGIA,GA,SCHLEY,13249,1176
2512,1591,2012,TEXAS,TX,PECOS,48371,4150
5468,5915,2000,IOWA,IA,BENTON,19011,11766
6707,1170,2016,MISSOURI,MO,WRIGHT,29229,8119
2512,1287,2008,MISSOURI,MO,HARRISON,29081,3915
3715,901,2016,OKLAHOMA,OK,NOBLE,40103,4878
20167,8768,2000,TENNESSEE,TN,BRADLEY,47011,29443
706,281,2016,SOUTH DAKOTA,SD,MINER,46097,1064
6594,5465,2012,MINNESOTA,MN,LYON,27083,12388
18429,8462,2012,FLORIDA,FL,COLUMBIA,12023,27163
40235,23131,2016,UTAH,UT,WEBER,49057,85039
16200,9015,2000,INDIANA,IN,BARTHOLOMEW,18005,25769
11738,9073,2012,OHIO,OH,FULTON,39051,21268
4347,2582,2000,LOUISIANA,LA,JACKSON,22049,7106
6458,6249,2000,WEST VIRGINIA,WV,HANCOCK,54029,13472
1142,914,2008,NEBRASKA,NE,JOHNSON,31097,2110
27657,23383,2020,ARIZONA,AZ,NAVAJO,4017,51767
10496,8418,2012,NORTH CAROLINA,NC,PERSON,37145,19106
36611,20127,2008,LOUISIANA,LA,RAPIDES,22079,57521
6430,3606,2000,MISSOURI,MO,POLK,29167,10294
1944,657,2016,OKLAHOMA,OK,TILLMAN,40141,2706
2799,6781,2020,MISSISSIPPI,MS,SUNFLOWER,28133,9681
810,641,2004,SOUTH DAKOTA,SD,MINER,46097,1470
2268,1268,2012,GEORGIA,GA,EVANS,13109,3563
69306,131639,2020,CALIFORNIA,CA,SOLANO,6095,205877
4287,8105,2012,WISCONSIN,WI,IOWA,55049,12534
3391,1433,2012,KENTUCKY,KY,MAGOFFIN,21153,4906
3133,1269,2020,GEORGIA,GA,CANDLER,13043,4431
6968,4757,2004,TEXAS,TX,VAL VERDE,48465,11795
7833,2885,2012,WEST VIRGINIA,WV,MINERAL,54057,10979
12742,6056,2016,WISCONSIN,WI,SHAWANO,55115,19751
32949,75401,2008,MISSISSIPPI,MS,HINDS,28049,108662
21841,22302,2012,IOWA,IA,WOODBURY,19193,45019
664,341,2012,MISSOURI,MO,WORTH,29227,1048
6002,2846,2008,COLORADO,CO,LOGAN,8075,8977
2161,1479,2004,INDIANA,IN,SWITZERLAND,18155,3671
7641,4817,2008,MISSISSIPPI,MS,SIMPSON,28127,12545
8296,3378,2004,GEORGIA,GA,COLQUITT,13071,11730
6302,4425,2000,LOUISIANA,LA,PLAQUEMINES,22075,10931
6691,4795,2016,TEXAS,TX,CALDWELL,48055,12092
957,209,2000,COLORADO,CO,CHEYENNE,8017,1212
8169,4770,2016,WISCONSIN,WI,VILAS,55125,13612
42075,17191,2004,NORTH CAROLINA,NC,DAVIDSON,37057,59496
3702,7367,2016,VIRGINIA,VA,FAIRFAX,51600,12030
2871,4454,2008,MISSISSIPPI,MS,JEFFERSON DAVIS,28065,7350
9864,11228,2020,ALABAMA,AL,RUSSELL,1113,21329
6430,4169,2020,IOWA,IA,BUCHANAN,19019,10774
6718,4192,2000,SOUTH DAKOTA,SD,CODINGTON,46029,11138
16113,12735,2020,NEVADA,NV,CARSON CITY,32510,29739
586,616,2004,NORTH DAKOTA,ND,STEELE,38091,1213
10590,5330,2004,NORTH CAROLINA,NC,MCDOWELL,37111,16002
1432,484,2000,KANSAS,KS,OSBORNE,20141,2030
8152,5253,2000,MINNESOTA,MN,BECKER,27005,14333
861,943,2012,MINNESOTA,MN,TRAVERSE,27155,1847
12235,2926,2016,ARKANSAS,AR,BOONE,5009,16111
2766,2742,2012,MINNESOTA,MN,STEVENS,27149,5652
39077,19799,2004,SOUTH CAROLINA,SC,AIKEN,45003,59492
18929,10473,2016,NORTH CAROLINA,NC,HAYWOOD,37087,30727
2477,2157,2004,MISSOURI,MO,IRON,29093,4679
4982,4465,2008,GEORGIA,GA,MERIWETHER,13199,9504
19591,7969,2012,INDIANA,IN,MORGAN,18109,28266
31844,25165,2012,VIRGINIA,VA,SPOTSYLVANIA,51177,57974
4274,2062,2000,MICHIGAN,MI,MISSAUKEE,26113,6496
1175,941,2012,SOUTH DAKOTA,SD,DEUEL,46039,2171
2422,477,2016,NEBRASKA,NE,CLAY,31035,3065
12074,5593,2004,INDIANA,IN,MARSHALL,18099,17814
5081,1243,2016,TENNESSEE,TN,CHESTER,47023,6507
5293,2300,2016,VIRGINIA,VA,FLOYD,51063,8051
80930,63095,2020,MARYLAND,MD,HARFORD,24025,148186
2910,1108,2000,TEXAS,TX,TERRY,48445,4054
65680,34384,2016,MICHIGAN,MI,LIVINGSTON,26093,105866
4285,2260,2020,MISSISSIPPI,MS,LAWRENCE,28077,6613
2171,859,2016,NEBRASKA,NE,COLFAX,31037,3214
4393,2580,2008,ARKANSAS,AR,CROSS,5037,7130
8579,9092,2020,WYOMING,WY,ALBANY,56001,18744
1863,1053,2020,MINNESOTA,MN,BIG STONE,27011,2974
18581,25431,2008,SOUTH CAROLINA,SC,SUMTER,45085,44358
6058,3690,2000,KENTUCKY,KY,KNOX,21121,9910
6090,2188,2004,MISSOURI,MO,WRIGHT,29229,8346
42389,64799,2008,MAINE,ME,YORK,23031,109161
10184,7169,2008,MISSISSIPPI,MS,MONROE,28095,17422
314,156,2008,MONTANA,MT,TREASURE,30103,486
13347,5108,2008,NEW MEXICO,NM,LEA,35025,18645
3413,6155,2008,VIRGINIA,VA,FREDERICKSBURG,51630,9677
2375,6020,2020,MISSISSIPPI,MS,COAHOMA,28027,8501
11488,9026,2016,WISCONSIN,WI,DUNN,55033,22091
161361,77648,2004,COLORADO,CO,EL PASO,8041,241786
7147,7817,2008,MICHIGAN,MI,MASON,26105,15223
5692,3227,2000,TEXAS,TX,SHELBY,48419,9005
3103,770,2016,IDAHO,ID,BENEWAH,16009,4185
2738,2561,2000,VIRGINIA,VA,BUCKINGHAM,51029,5454
9680,9381,2004,MICHIGAN,MI,DELTA,26041,19238
6702,3539,2016,MICHIGAN,MI,MENOMINEE,26109,10768
6922,4363,2000,PENNSYLVANIA,PA,WYOMING,42131,11693
4869,1496,2020,MONTANA,MT,FERGUS,30027,6507
5789,4194,2016,WASHINGTON,WA,KLICKITAT,53039,10769
3353,2478,2000,NORTH CAROLINA,NC,GREENE,37079,5870
21251,11027,2020,LOUISIANA,LA,IBERIA,22045,32713
4856,2600,2012,OKLAHOMA,OK,SEMINOLE,40133,7456
2344,1603,2012,FLORIDA,FL,GLADES,12043,3989
2199,265,2008,OKLAHOMA,OK,BEAVER,40007,2464
604,497,2020,GEORGIA,GA,QUITMAN,13239,1106
5763,1046,2000,UTAH,UT,SEVIER,49041,7077
6657,4054,2012,MINNESOTA,MN,MARTIN,27091,10968
5159,5185,2016,VERMONT,VT,ORLEANS,50019,12047
21164,9481,2008,SOUTH CAROLINA,SC,OCONEE,45073,31132
2819,2191,2004,TENNESSEE,TN,LEWIS,47101,5053
29497,18546,2012,ARIZONA,AZ,COCHISE,4003,49003
2669,2775,2004,VIRGINIA,VA,NORTHAMPTON,51131,5499
921,272,2012,SOUTH DAKOTA,SD,MCPHERSON,46089,1215
11274,1432,2016,ALABAMA,AL,MARION,1093,12984
986,367,2008,TEXAS,TX,KNOX,48275,1368
15799,7868,2020,MINNESOTA,MN,DOUGLAS,27041,24165
6470,5111,2012,KANSAS,KS,LYON,20111,11875
838,4013,2016,ALABAMA,AL,GREENE,1063,4880
6031,4132,2000,MINNESOTA,MN,TODD,27153,11092
3257,3937,2000,ARKANSAS,AR,HEMPSTEAD,5057,7289
71809,60864,2004,VIRGINIA,VA,HENRICO,51087,133418
42315,61095,2000,NEW JERSEY,NJ,GLOUCESTER,34015,107298
1731,547,2020,NEVADA,NV,PERSHING,32027,2320
33857,39178,2008,INDIANA,IN,PORTER,18127,73916
12089,6916,2008,VIRGINIA,VA,GLOUCESTER,51073,19222
10080,4196,2012,OKLAHOMA,OK,DELAWARE,40041,14276
6815,3768,2004,KENTUCKY,KY,LOGAN,21141,10644
41622,32838,2016,MAINE,ME,PENOBSCOT,23019,80540
6991,4903,2020,COLORADO,CO,PARK,8093,12291
4072,1349,2008,MISSISSIPPI,MS,WEBSTER,28155,5439
2900,2806,2008,NORTH CAROLINA,NC,SWAIN,37173,5798
87669,138470,2000,MINNESOTA,MN,RAMSEY,27123,244278
682,332,2008,NORTH DAKOTA,ND,OLIVER,38065,1040
25623,38585,2012,GEORGIA,GA,BIBB,13021,64718
889,2543,2004,SOUTH DAKOTA,SD,TODD,46121,3524
10923,13218,2020,WISCONSIN,WI,DOUGLAS,55031,24677
933,133,2020,NEBRASKA,NE,GARFIELD,31071,1075
1338,266,2004,TEXAS,TX,COKE,48081,1610
1017,510,2008,SOUTH DAKOTA,SD,STANLEY,46117,1540
29254,12225,2008,ALABAMA,AL,HOUSTON,1069,41735
40687,20399,2020,LOUISIANA,LA,ASCENSION,22005,62325
3816,3378,2016,ALASKA,AK,DISTRICT 25,2025,8127
4716,1474,2016,TENNESSEE,TN,BENTON,47005,6328
2779,1506,2004,ARKANSAS,AR,NEWTON,5101,4378
947,3029,2008,SOUTH CAROLINA,SC,ALLENDALE,45005,4024
7140,5749,2016,ALABAMA,AL,CLARKE,1025,13031
83930,55382,2016,INDIANA,IN,ALLEN,18003,147137
129584,98689,2016,CALIFORNIA,CA,KERN,6029,244163
6998,9487,2012,ARKANSAS,AR,CRITTENDEN,5035,16716
39318,11450,2012,TEXAS,TX,COMAL,48091,51529
7364,7733,2000,NORTH CAROLINA,NC,GRANVILLE,37077,15194
3701,2528,2016,GEORGIA,GA,BROOKS,13027,6336
4513,1664,2016,ALABAMA,AL,CRENSHAW,1041,6267
13416,11829,2004,SOUTH CAROLINA,SC,DARLINGTON,45031,25454
132331,112275,2008,NEW JERSEY,NJ,MORRIS,34027,245148
4219,4679,2012,ALASKA,AK,DISTRICT 31,2031,9335
3169,2583,2000,KENTUCKY,KY,SIMPSON,21213,5824
3730,1643,2008,OKLAHOMA,OK,MARSHALL,40095,5373
779,371,2020,TEXAS,TX,HUDSPETH,48229,1165
6519,8424,2008,WISCONSIN,WI,LINCOLN,55069,15268
65912,69122,2004,COLORADO,CO,ADAMS,8001,136672
4771,3199,2004,MONTANA,MT,PARK,30067,8217
5336,6167,2012,ALABAMA,AL,MARENGO,1091,11537
7324,5755,2020,ALABAMA,AL,CLARKE,1025,13135
4544,3471,2020,VIRGINIA,VA,BUCKINGHAM,51029,8129
5828,10474,2008,GEORGIA,GA,LIBERTY,13179,16376
27482,37238,2008,MAINE,ME,KENNEBEC,23011,65986
2087,2402,2008,GEORGIA,GA,TWIGGS,13289,4519
5189,3738,2020,COLORADO,CO,ARCHULETA,8007,9144
3445,2859,2012,ALASKA,AK,DISTRICT 22,2022,6555
880,522,2012,TEXAS,TX,KINNEY,48271,1425
8072,2582,2004,TEXAS,TX,AUSTIN,48015,10702
